6.336375642816382658e+00,9.551031577454493160e+00,2.647119129715687968e+00,1.798888412510745383e+01,3.784480349573453140e+00,1.583973967635300184e+00,-2.184394799298390311e+00,-1.244634040525897767e+01,1.229537397701362700e+01,1.748947602464295770e+01,8.695296809986734488e+00,-8.548173455103956542e+00,1.835477065695861665e+00,-5.931936910936118856e+00,2.454076605203003858e+00,1.644771420165830023e+01,-1.423220735964610206e+01,1.177531078853166235e+01,-1.129254651728433778e+01,2.891589462096590513e+00,-2.464323202812130909e-01,-7.316320384771460184e+00,-2.113787623459823095e+01,-5.719412859006565597e+00,-1.591428831311905689e+01,-7.619836184448235628e+00,-9.912091034721393967e+00,-1.163533117306958076e+00,-2.212902377332106596e+01,-1.353541613484605932e+01,-1.732567938869791746e+01,2.954761616207743913e-01,-1.039005894552893494e+01,-1.075578325769466304e+01,-9.217639981575803887e+00,-1.614807326653468422e+01,-3.008010218183732931e+00,3.931769069229447133e+00,-1.047604390726661094e+01,1.093993348619601669e+01,-1.504836231770002186e+01,7.544615074307460034e+00,-1.215032466180885073e+01,1.338735956910429792e+00,-1.868627154131096901e+01,-2.406273348630517894e+00,7.492379486694034085e+00,3.181440728854421085e+00,-6.786082749879770448e-01,-1.694837794692507416e+01,5.872620402154173469e+00,8.648804161399562318e+00,1.034925268104998786e+01,-2.671822016986054038e+00,4.532696568255457414e+00,-4.750349187657816330e-01,1.408370914632956961e+01,3.569266462527265205e-01,-4.118934587739755848e+00,6.385322683242256048e+00,-8.659982689037441617e+00,1.482690960158967641e+01,2.975263159675177960e+00,3.341866060356401391e+01,2.159062537112149016e+01,1.876595813202007790e+01,4.633275153703434235e+00,9.424075580468388225e+00,-1.244223844610315766e+00,1.379109573491754759e+01,1.002936311657642143e+01,7.689168334190754628e+00,-1.221100631216061494e+00,-5.173738559775009627e+00,1.610209137513275834e+01,4.937752845610688723e+00,4.191216535249360220e+00,1.130587171807472657e+01,1.172239335744850131e+01,-5.070503899657696767e-01,-9.543561346126802292e+00,-3.686752095763715653e-01,-1.789312087189410150e+01,1.346815664952963232e+01,-2.655153747495260674e+00,1.166047878712769403e+01,-1.080460562109576195e+00,-2.305248800459250091e+01,-1.502763029542773054e+01,3.222657353434634331e+00,-1.859993431587016133e+01,1.036390468849390167e+01,-1.644815053580371966e+01,-1.142769649740695925e+01,-1.029314134147323934e+01,-1.110795654742662464e+01,-2.666128962768668487e+01,-1.115642889375107316e+01,2.467094733267671813e-01,-1.683673043213961762e+01
5.287424599656742608e+00,-5.796171989276827752e+00,1.944249679114235008e+01,1.754995447891547400e+01,1.027199635998678140e+01,1.065032259671986381e+01,3.692541675589922523e+00,7.066829723860873713e+00,1.325259258250915284e+00,-7.507516724302479183e+00,6.997478920650865852e+00,1.165544871868981680e+01,6.611556211818273354e+00,-1.486904539142081560e+01,1.097021032750008196e+01,-3.931245486784682885e+00,9.582503607015103952e+00,-3.235255959587367869e+01,1.110830593363251495e+01,-8.182660079403627051e+00,1.658915248283020727e+00,-1.066560410897733568e+01,-4.525690752806401207e+00,8.124429857573045588e-01,-4.073283061033777130e+00,-1.431250924874033004e+01,-4.988305877355030837e+00,-8.765818889123664803e+00,-2.656862839571884294e+00,-1.736528411680114914e+01,8.556463208196952053e+00,6.608107525608903465e+00,3.150956306185369371e+00,-2.785549866392190310e+01,-4.882449171972096380e-01,-7.598059627106044545e+00,-1.260320777412864857e+01,6.009208853569480979e-01,1.926346031121655145e+00,-2.096524872963246366e+01,-1.258562370409802611e+01,-1.304680013518617177e+00,-6.409041868416539778e+00,-8.589731062275710372e+00,-3.582744677942528710e-01,-2.996856788179096398e-01,1.425709622007184318e+00,-1.780317274909310754e+01,-1.335725241168998423e+01,-2.090153101229992316e-01,9.204117589334526173e+00,-1.882027795087836353e+01,2.008878654468242786e+01,-1.350072469242433071e+00,-1.059896578697003733e+01,-4.884065803827882135e+00,-7.327871977929019565e+00,5.173124529937473071e+00,1.866920045092956215e+01,1.006455635238778967e+01,-4.949968356340196607e+00,1.082691529676290365e+01,3.019152866269464219e+00,-4.512468481800092412e+00,1.703755046036086895e+01,2.413549095150947732e+00,7.873387162660369754e+00,-4.186564857939776729e+00,-1.675682512503106736e+00,7.724892362518520628e-02,5.145016126881631457e+00,-3.134235629416497915e+00,-1.842192860212722216e+00,-5.170224421362326517e+00,9.433759917512862359e+00,1.071754873023401977e+01,4.514036048234495446e-01,-4.917969510933964727e+00,3.681438517160779966e+00,-8.885541943758950012e+00,-9.797602452489680758e+00,1.565980866323937981e+01,-2.167810990970691520e+01,1.803741957569737053e+01,2.136641893667470526e+01,8.166915103331735537e-01,3.224031092606868487e+00,-1.172970779356504423e+01,-9.002539216096073105e+00,-1.399819251377604878e+01,-9.147507701860874363e+00,1.784446409128501898e+01,2.796521049770546163e+00,-1.536233352932623220e+01,-8.886198633546856129e+00,-5.213390571901461712e+00,-1.275705108281722566e+00,1.373559153700854196e+01,-4.517097429658102570e+00,-1.071224356307952874e+00
1.608765246948818062e+00,-6.075208230380429342e+00,3.187800845174017184e+00,1.441390936461794503e+01,1.193391122789007497e+01,-8.067769980992787637e+00,9.601412978704869872e+00,-6.389490583422918313e+00,1.097298327177661648e+01,-5.318053603742786350e+00,7.435932183431861908e+00,9.864119624838584954e+00,2.046888907283428338e+01,8.118116793201195502e-01,1.349770543880720730e+01,2.613015502186054828e+00,-7.731054204759562509e+00,-2.674693987889857461e+00,-8.742495326223291841e+00,9.977086551975824946e+00,1.916747678520446807e-01,-1.203622215842144882e+01,1.893839179264705130e+00,6.834218001253293817e-01,1.227485359140014687e+01,-2.229234189506608121e+00,-7.301578648285667938e+00,-4.031179766663267827e+00,1.233755621280925752e+01,1.040272643167354794e-01,2.525302235895913849e+00,-2.723700652889361251e+00,-6.339111996668774118e+00,1.317478440791051675e+01,-8.160062799881764306e+00,1.804908356421228488e+00,1.447660783905280013e+01,7.446113605412301162e-01,9.267940497224886442e+00,9.782530092991608583e+00,7.015619010069349848e+00,-3.592913993296638075e-01,-4.959196931046705892e+00,-3.504832840127201976e+00,-6.845266659760962824e+00,4.911792608701529561e-01,7.668765877988708013e+00,-3.140043479698376494e+00,-7.774462292257532603e+00,1.321690293062129307e+01,1.778862784876987568e+00,-4.992482791452988344e+00,6.402418094480286648e+00,-5.053815854114957595e+00,1.728914298973935004e+01,-1.211756313525684625e+01,2.057079817382786402e+01,8.916991550610188000e+00,6.221965082298437366e+00,1.190346779816462330e+01,-9.146303966886915049e+00,1.879526255890714381e+01,1.131866284910127973e-01,4.973523499009035120e+00,-6.838807974613153817e+00,8.273952296353836999e-01,3.615753280832448180e+00,1.739547059606292834e+01,1.741638725813217103e+00,5.320344102800678154e-01,-6.732226566389559963e+00,8.674962998176615869e+00,-2.354222691052779926e+00,-1.288534094472656832e+01,1.192346556461117579e+01,-7.291629289176961848e+00,-1.271910211577747596e+01,-2.542209227714947950e+00,-7.666532103071188597e-02,5.885882572742393570e+00,-2.196974789048776078e+00,2.509620551326535498e+00,-3.116168535597997113e+00,6.282354294406378159e-02,1.842160395831346520e+01,-2.850838694477125568e+00,-1.624605908257504083e+01,8.094027762633699830e-01,5.655618439817851062e+00,-8.076604584115791852e+00,1.197439281696247448e+01,-2.634495788210547307e+00,-1.583970590970568892e+01,-2.247707463909490500e+01,-5.452998573303016627e+00,1.920949509051527837e+00,3.798163621659345068e+00,-6.567019687403410799e+00,-1.444533043466930167e+01,7.362510603990426006e+00
1.514553834658824094e+01,-2.149080151215701839e+00,3.167620236422566959e-01,1.018476588496378099e+01,-5.253042379354738500e+00,-9.856467429917550760e+00,1.933360741790234760e+00,-6.881597403876710928e+00,4.510841241506692079e+00,-1.513402975692967667e+00,-1.638164231258499015e+01,1.701293690362986721e+00,2.366060799424464012e+00,-2.661525497043460309e+00,8.666042852918591777e+00,1.845838571159095887e+00,4.558985549157894113e+00,9.757893641203283508e+00,-1.020101958723978619e+01,-5.398856843860199151e-01,-4.159990236009412534e+00,1.554935218032734934e+00,2.151512694426576555e+00,-5.394780731534899232e+00,3.896815898387969712e-01,9.505087713494923207e+00,4.484981389920548622e+00,-8.827127263610686114e+00,1.817310491814966866e+01,-1.835373020534702970e-01,4.513187388032388725e+00,8.401928201345670644e+00,7.608234407184335524e+00,-3.622282524118649150e+00,-5.831759172285885029e+00,8.051506498257971600e+00,-8.761584554660933222e+00,-7.823067456928675334e+00,6.113710250154214876e+00,5.341125358259986911e+00,-9.661336584199336386e+00,2.034404391559184955e+00,1.668179279273604010e+01,-1.719647374529980510e+01,4.274973117243067167e-01,8.421102953765373655e+00,-3.190247387638885712e+00,5.138876914173775567e+00,-3.989415440409933566e+00,-1.764685397068954442e+00,9.585824956868474800e+00,1.533751681224209307e+01,8.824742266338851948e+00,2.002292433578199304e+00,1.256909324268628225e+00,-9.012682037388806133e-01,-2.480064203468506978e+00,3.999650452195001815e+00,4.953015849230874679e+00,7.350936201711315121e+00,-4.115641124242314319e+00,2.484850017051645210e+00,-7.236775333363703488e+00,-1.453247912342643744e+01,-4.235980783863660726e+00,3.196912840163087299e+00,2.799509625929699652e+00,-6.415133247157077001e+00,1.652220238587073808e+01,-2.305170392446263428e+00,-3.800884142703071955e+00,-1.173699620660015519e+01,-3.353380112779460909e+00,-7.912867099015249983e-02,-4.371107852554916740e+00,1.235547905661982782e+01,5.235316429909350866e+00,-5.453486914335456071e+00,-7.630887975859628192e+00,-1.403586398414025282e+01,-4.661666619811580148e+00,-5.802034116626606064e+00,-2.716223371228773686e+01,1.339713311861913070e+01,2.748785543919240126e+01,-1.018797218748194489e+01,-1.778605251991102421e+01,-5.213216822101960801e+00,1.075499781485108386e+01,2.177492293378895383e+01,-1.021127115053714718e+01,-1.505094405565506044e+01,3.156431599028384660e+00,-1.717012387456497535e+01,-2.981583534881805164e+00,-5.122985903328504342e+00,-1.480246135794289053e+01,1.181612647886509748e+01,1.898857009905868365e+00,-2.283619663970096880e+01
-8.382341663277079746e+00,1.441357524339620078e+01,9.620813467872352476e+00,-1.328766219615554078e+01,3.514741827629782822e+00,-1.218387106397790376e+01,-5.436630606544336608e+00,7.790616122544422595e+00,-1.493005294032354335e+01,-9.688230045684935732e+00,-9.873862366701176896e+00,1.677934222818164756e+01,-2.221862042476974608e+01,3.950546976422383949e+00,-3.524315170687780885e+00,1.004902381861316840e+01,-3.810466021005363135e+00,-1.181112628431302625e+01,6.028361431713115337e+00,1.055877857880514803e+00,1.646917018586456649e+01,5.899085228733161657e+00,8.683420477592019182e+00,-3.772659259067198789e+00,7.533451424222339377e+00,1.732197569267757586e+01,5.051650460472328241e+00,-6.045210635267412869e+00,8.902389058552095946e+00,1.400252508142007635e+00,-1.049360874084162099e+01,-5.645076497649334613e+00,-3.443275828050964549e+00,1.451495586310678831e+01,-4.585961450714655996e+00,9.666876310515466031e+00,3.037323630380417416e+00,6.506507110806923677e+00,1.368851385116027508e+01,-4.059513149572078206e-01,2.305024634638095193e+01,-1.900233671724893547e+00,7.101257043389477275e+00,1.548713019059403706e+01,3.479497124761580018e+00,-1.238628043432975190e+01,5.104219270708665768e+00,-1.106263152324699917e+01,-8.825717634913541332e+00,-2.320782587937317842e+00,-1.176887065621739126e+01,1.244610091740851310e+01,-7.749490639817162574e+00,2.011279385057543578e+01,-7.640184418276463774e+00,3.248068000435717639e-01,5.540303988728016549e+00,-4.335295203472236736e+00,-9.807966065026310076e+00,2.496108461052468641e+00,-2.030234608066781377e+01,-2.297046788690992880e+00,-1.666317576269651468e+01,1.314216152033187157e+01,6.700855208378840189e+00,4.846313093493948898e+00,6.392414039302205531e-01,-1.534236194759393079e+01,7.547748235520685967e-01,5.855715277090002502e+00,1.641312121960405435e+01,2.572550763349484981e+01,1.583723948546334981e+01,6.979701426797748631e-01,1.685248047848932895e+00,-6.295267163819287859e+00,9.942492654892962634e+00,5.246148062672236101e+00,-1.213590969389417396e+01,-3.641509746735677844e+00,1.700433638007314485e+01,1.724882220212211825e+00,-1.789708906036418412e+00,-5.200255221581151055e+00,-7.713560401161080549e+00,-8.668256627709258311e+00,8.170913846331371744e+00,-6.706711432995883015e+00,3.969010392619471084e+00,-7.966866600402770615e+00,-8.513157400699856936e+00,3.829933748086372436e+00,-5.151797925914001652e+00,-4.721787239475672138e-02,-8.615269123625100001e-01,1.416884694080764362e+01,-9.518810346617097018e-01,-1.120809486254010334e+00,3.621696051330798305e+00,1.597308586950852849e+01
-9.728039016708608600e+00,-7.810472941272212921e+00,-1.048852024939251848e+01,-1.879040493582976978e+01,-1.527558836907842554e+00,-1.575919562501072768e+01,-1.204709374609886297e+01,-1.874797116595619428e+01,-4.867332811827919770e+00,-7.276498121839320987e+00,8.742327347112407665e+00,-2.279144430596201687e+01,7.212946050791606112e+00,5.251701225970595743e+00,8.428315122431468964e+00,-4.027801903921865989e-01,2.240373195906516912e+01,9.842917325003563533e+00,3.802655620410269943e+00,-1.781784300021669765e+01,1.166118380363478657e+01,-1.305151892061567942e+01,1.461301828195811936e+01,-3.766863559971055153e+00,7.412958275502735006e+00,-1.033927195745322791e+01,9.472979912788179746e+00,-2.537911935834200605e-01,5.037927933066900010e+00,-6.187916513185579781e+00,-4.490801190433495904e+00,-3.151864352451324791e+00,1.572485206176980732e+01,-5.837162139916694414e+00,6.395352652057423981e+00,2.800180949465197244e+01,1.935559616504320246e+01,8.220727836499738928e+00,3.195572643875698837e+00,3.031549733830273041e+00,-8.619916658982136326e-01,1.336873389538295953e+01,1.813713648375323562e+00,1.663797245458677310e+01,5.163326524794068284e+00,-5.126855028449437413e+00,7.490273178752392624e+00,1.880693097686282123e+00,-1.184795480922712585e+01,-6.933369162407563291e-01,1.428574991141781680e+01,-1.419128456414649619e+01,7.462851142681790506e+00,9.841613868493443107e+00,-1.195681088574604090e+01,-3.976950959206555503e+00,-1.128051459077756391e+01,2.400452818654768450e+00,-1.470626866292707646e+01,-1.857484562197688405e+01,-2.076035183327064715e+01,1.129291800002741297e+01,-6.901677956114387946e+00,-1.411568711059809544e+01,-1.890470174219220922e-01,1.019273567393579683e+01,7.624366040116991705e+00,1.866388729973833094e+00,3.608269308219251847e+00,-7.045090827597286776e+00,-1.528775200240832532e+01,-1.849492807396240224e+01,-4.338742917221614093e-01,5.892791058222189626e+00,6.408449403809772349e+00,7.867688840019790852e-01,-5.794661543397683801e+00,-1.026466320093903306e+01,5.328219353801485703e+00,1.408055561347565110e+01,-6.956089637202635956e+00,-1.855564838739610778e+01,-1.338398758513926090e+01,-2.294563757984790620e+00,1.305802043593991257e+01,2.713474069237957309e+00,8.209608142051583179e-01,2.938261462914945277e+00,1.506472099710407875e+01,-5.727408532717277900e+00,2.402890218073207507e+01,1.755958932735731537e+01,1.182568520156881853e+00,7.869125638588433169e+00,1.782999864209855190e+01,-8.066982669967128317e+00,5.963770851840493492e+00,3.704239814607067860e+00,-4.774319514793683439e-01,-5.185734644173010111e-01
-1.085045291919635169e+01,-1.180766381724571623e+01,-7.813811645368510028e+00,-3.528856050714425763e+00,-1.087606975464120929e+01,-2.549068957800360913e+00,-2.417938935252188060e+01,-1.703922050705931923e+01,-3.074265456738991276e+01,-1.183614100785417023e+01,-7.860266430735356025e+00,-1.101562120194419592e+01,-2.448574015934828907e+01,9.532279886009824565e-01,-7.304787429441150337e+00,-2.428892943506248514e+01,1.869909631777365178e+01,-3.338059210051886438e+00,8.428145586126188915e-01,-7.393410358236907065e-01,8.194972969157898746e-02,1.640750803248563372e+01,2.078364293300874621e+01,2.761033516852020142e+01,1.664256473471843023e+00,1.688295189088787396e+01,1.832186726831452006e+01,-8.823074063592944327e+00,-5.869376678490523247e+00,2.745792083967193875e+00,1.821971066064235956e+01,-7.651540449196469140e+00,2.117135578664878892e+01,1.875683225999845405e+01,1.731074373880258221e+01,1.051795365638594504e+01,7.303858686202056028e+00,1.589844715922565754e+01,1.562421801483866268e+01,1.064628430425719152e+01,-8.903106067239061616e-01,1.511620923410259998e+01,3.645826635689226158e+00,2.353954645652257582e+01,1.116191287709789748e+01,1.402961748378725204e+01,1.943424324406985448e+01,-2.707470192102995998e+00,4.596830421090995600e+00,-2.675794954281836624e+01,1.596646348393690040e+01,1.159256149536579983e+01,-6.034149313741217213e-01,-5.244785928722654589e+00,-9.738991047769808063e+00,-1.462473094479221203e+01,-1.808567592848357819e+01,8.069522657819149458e+00,-1.612485329912684762e+01,-7.631158966153853029e+00,1.272390923325440681e+00,-7.535472499587063666e+00,4.767866378930209592e+00,-4.920571818450633295e+00,-1.651759385409322789e+01,-2.507298270041928845e+01,-1.463231098101546124e+01,-1.165241301675953522e+00,-1.275915472883276180e+01,-2.695732504811612529e+01,-2.356648283124926024e+00,-5.428337150389364041e+00,-1.430606710389818126e+01,1.438083993771643776e+01,-1.268975111119551968e+00,1.248031249741578108e+01,-1.303653224329624649e+01,-4.098539575879225794e+00,-1.030043872529409477e+01,-1.857827225062535348e+01,1.824536500680572493e+00,1.819997881905037573e+01,1.782127416641699824e+01,8.022787541799019095e+00,6.628827996000994816e+00,-3.331165914047706345e+00,6.154100585737664275e+00,6.808079375680136103e+00,-8.378553920331714977e+00,1.113912902820966266e+01,-1.496913632464527133e+00,-8.555432716495671386e+00,1.748229947268567486e+01,1.046356620721157782e+01,2.266799574051125887e+01,4.619361442236304072e+00,6.731361637066745729e+00,8.204220442462185403e+00,5.966447123895566307e-01,1.051555491356563365e+01
-5.424427734793290767e+00,-2.686160387606322786e+01,-1.882753114250242277e+01,-1.157126711677211794e+01,-1.055198999907068647e+01,6.079230367585736872e+00,-1.891513349462310245e+01,-2.120402228046697246e+01,-1.875599195487625437e+01,-4.523689653660005305e+00,-1.338611701516702723e+00,-7.586478537618137175e+00,1.288459369378307073e+01,-7.490852285641711461e+00,2.487225425469423712e-01,-2.109508235543936294e+01,-9.538138913606660552e+00,1.051200031541810631e+01,-1.574269782557912656e+01,-7.562711542875322657e+00,1.598896931329676185e+01,6.330977884560568647e+00,-8.733618861982632708e+00,-6.665488522913101122e+00,-8.494025016581446152e+00,1.500607791709360939e+01,3.333333590935775703e+01,7.793915922123174411e+00,1.608267318764167086e+01,7.173638165074654793e+00,1.234662353393534495e+01,1.288771258347424009e+01,2.222077093371029477e+01,2.347687089524062287e+01,1.617136343165364210e+01,1.274128931562617950e+01,2.798677932725067308e+01,3.888601198815603510e+00,2.989685101452431226e+01,1.201395276431395942e+01,5.914507390229701400e+00,1.705723777589923884e+01,2.955629542409313082e+00,1.057261527207007745e+01,-7.254367453723656212e+00,1.079586501224011741e+01,-6.068321624453787422e-02,7.347669129471809057e+00,4.692850132856452028e-01,9.321054576300507932e+00,-3.036931411808325620e+01,6.405609170374678918e+00,4.140404422648326310e+00,3.243426125243402680e-01,-1.346417908653519646e+01,-3.541682638894446455e+00,2.544889878837871322e+00,-4.813176394049415663e+00,-1.677089072024655536e+01,-1.555112880705058487e+01,-2.527617022175405381e+01,-1.138292746194880500e+01,-2.697241686022698914e+01,-2.854107689790918556e+00,-1.454577996002827689e+01,-2.230448382046836286e+01,-1.333651522189570571e+01,-1.076869819372478609e+01,-2.176016307163010310e+01,-2.010821366264022103e+01,-1.106875014788075617e+01,-2.208047364902427745e+01,7.849296655004216916e+00,-1.137112091057615260e+01,-4.562919680049852822e+00,-6.346670559484408614e+00,-9.932090103432088313e+00,1.819257638216408424e+01,-2.406492023982375272e+01,9.033706988144022176e+00,-6.293779460085426436e+00,-1.482719910885668391e+01,-1.620056447274121325e+01,1.384577249299791646e+01,5.394401518690032482e+00,1.128743108382977312e+01,6.223049620089096123e+00,-5.111466102632228115e+00,1.445176365749408731e+01,1.151878513384513347e+01,-1.125733965607775033e+01,8.607614871178142835e+00,6.930727859552889392e+00,3.005661892632193855e+01,-6.122567080178297871e+00,4.455190963423517836e+00,1.949379746945370329e+01,6.850773081131240616e-01,2.317055135799068211e+01,-3.209496333742301033e+00
-4.829568919764486878e+00,-1.339305419354189830e+01,-2.075605909945502248e+01,-1.445596972567159533e+01,-1.067619464183578515e+01,-1.336761849774492106e+01,-2.618466668980546075e+01,-1.087183720594389946e+01,-1.286207485670636963e+01,-8.122218769368208413e+00,-1.901023261600363412e+01,-1.694536919503374151e+01,-8.405306819769810645e+00,4.497327549260360158e+00,-4.383966089075987504e+00,-1.559316165795006270e+01,-1.597834977288326286e+01,-5.639683590643933542e+00,9.769538388473931745e-01,7.828125647598596082e-01,-7.021822366789324477e+00,8.495862776222629975e+00,1.780849658121589840e+01,-1.703183570821975579e+00,2.185215367510189921e+01,9.263255304496505360e+00,3.301316840054002455e+01,2.191624832162519354e+01,1.297429657460265773e+01,1.611173178779111481e+01,3.094287719162410610e+01,2.296144702868735266e+01,3.267061834417562238e+01,2.639965944886711213e+01,3.676476332217468723e+01,1.261830715823818849e+01,2.742154272435832141e+01,2.515621214559364205e+01,6.403846853781004711e+00,1.122883001088621135e+01,-7.342049818364468905e-01,2.393871345511569615e+01,1.082578217529748343e+01,2.763336134532544008e+01,-1.606901194282148282e+00,-1.776310966561559113e+01,1.805579955467464259e+01,-7.374491725124512342e-01,1.909353653689127128e+01,9.527182035355837186e+00,1.438573708253246863e+01,-3.403377849827311064e+00,1.326946958853378611e+01,-4.035465267015569069e+00,-2.306917227270618653e+01,-1.959744973866360596e+01,5.932204864001734634e+00,-1.097057775592794471e+01,-5.287829128645523014e+00,-2.846325319024273881e+01,7.198672177396039373e+00,-3.913309580186888326e+01,-5.321879858425457854e+00,-1.736969665331610102e+01,-3.512202445343673318e+00,-2.440669555270413227e+01,-2.881853138631790046e+01,-6.697433500602913981e+00,-4.191986119798722044e+00,-1.124100817707150668e+01,-1.905934003396660259e+01,-1.845845070387687059e+01,-1.247230924720649803e+01,-1.149592019722628500e+01,-1.084312433337595571e+01,-1.245785211941581316e+00,-4.409896822479428380e+00,-5.212500247940744735e+00,6.295976194528062564e+00,-1.609227646847857329e+01,1.185155846069114816e+01,-1.013850495555882247e+00,-1.085683218867809607e+00,-1.367288207703133907e+01,4.151735050635561031e+00,1.154637662086489414e+01,1.024236695293468102e+01,9.543494124992772498e+00,2.076404457006386650e+01,-2.760543118229060511e+00,7.968198787638159253e+00,2.475802812469896708e+01,1.460421111575893960e+01,2.923917202103150714e+01,4.671313834637960127e-01,4.402145956472116595e+00,2.159790914916430182e+01,2.835460082219884725e+01,8.975263125289110633e+00,-1.422171542014801560e+00
-8.419004851399115807e+00,7.450611627138179927e+00,-3.176481422211786310e+01,-3.627114561635779211e+01,-8.683102946242946985e+00,-1.512884797527079961e+01,-1.405995167278994984e+01,-2.589763633106544916e+01,1.036029652853497929e+01,3.766297734773178973e+00,-6.929999965675962770e+00,-1.543111983736151416e+01,-2.672141018538128421e+01,-2.072572114119022757e+01,6.636150883285914404e+00,-1.774318436208110228e+01,-7.963095457503952090e+00,1.940210073661065593e+01,1.847547257998115100e+01,-7.667305129617358439e+00,-8.844164319349538061e+00,4.057584815501399156e+00,-4.671836399676783103e+00,1.653473952177254347e+01,1.298503482890460781e+01,2.155722785461743740e+01,1.391006794336514041e+01,2.305799582328660335e+01,2.294221040082283380e+01,2.162522176701501664e+01,1.395818254077626719e+01,1.032182405518158319e+01,2.285830445893513030e+01,9.820555013185346738e+00,2.258156269783578551e+01,3.286691022712733457e+01,9.613899470171215711e+00,6.987666018446264005e+00,1.987114134354103001e+01,6.693542196317906701e+00,2.231762857621065876e+01,1.075443543346688102e+01,2.646063932622521975e+01,2.454836259259296938e+00,2.306579930576159398e+01,1.809318143628858877e+01,8.701882240975393756e-01,-1.527398320235051088e+01,5.979496999949136082e+00,5.339142141045853940e+00,1.032393986469435099e+01,-7.803094728901838195e+00,-7.833670860611038123e+00,-1.473467857418185645e+01,-8.419955940254970628e+00,-1.095919638975342991e+01,2.364722795509335995e+01,-3.362668378525037838e+01,-7.363026621808859140e+00,-9.164062581630911808e+00,-1.061170810425100086e+01,-1.942815373674112323e+01,-1.135671523311927444e-01,-2.786594782469931886e+01,-2.451998694016485913e+01,-2.453958104561760223e+01,-1.377303982206808186e+01,-2.407827530096121649e+01,-2.472849429001878718e+01,-2.080408565908740570e+01,-5.731606858853435682e+00,-2.640094006723730047e+01,-8.975490761564072884e+00,-3.743301276375579789e+01,-4.653246704070197026e+00,-8.733466751612981582e+00,-1.128666794017517638e+01,7.583418625826712223e+00,3.714928158068093289e+00,4.276532655065773625e+00,4.344493009307713649e+00,2.398701158775994102e+00,3.919792110565075927e+00,5.636400289763325411e+00,1.893654828159432668e+01,1.424740372178956349e+01,-7.718976618305180892e+00,-3.379385058925565843e+00,5.163429272870819098e+00,2.215299055138077478e+01,2.182811175671413650e+01,-2.285477760067381681e+00,7.761900701824343329e+00,7.093791925334446802e+00,1.577342805172629170e+01,1.438155227888505294e+01,1.145165412538480432e+01,3.678687280011399707e+01,7.170923916252185393e+00,9.778493595945008110e+00
